"パケット","シーケンス","間隔 (ms)","ジッタ (ms)","Skew","帯域","マーカー","状態"
1899,943,30.669000000001688,6.45569195754311,-6.611000000000786,80,"","OK"
1901,944,16.13799999999901,6.293586210196728,-2.7489999999997963,80,"","OK"
1903,945,15.184000000001106,6.201237072059364,2.066999999999098,81.6,"","OK"
1905,946,15.417999999997846,6.100034755055788,6.6490000000012515,81.6,"","OK"
1907,947,31.342000000000553,6.4276575828648355,-4.6929999999993015,80,"","OK"
1909,948,15.812000000001717,6.287678983935676,-0.5050000000010186,80,"","OK"
1911,949,15.930999999996857,6.149011547439892,3.5640000000021246,81.6,"","OK"
1913,950,15.720000000001164,6.032198325724826,7.84400000000096,81.6,"","OK"
1915,951,31.919000000001688,6.40012343036713,-4.075000000000728,80,"","OK"
1917,952,14.979999999999563,6.313865715969212,0.944999999999709,81.6,"","OK"
1919,953,15.18999999999869,6.219874108721218,5.755000000001019,81.6,"","OK"
1921,954,31.434000000001106,6.545756976926211,-5.679000000000087,80,"","OK"
1923,955,15.454999999998108,6.420709665868441,-1.1339999999981956,80,"","OK"
1925,956,15.577000000001135,6.295852811751592,3.2890000000006694,81.6,"","OK"
1927,957,15.10399999999936,6.208362011017158,8.18500000000131,81.6,"","OK"
1929,958,30.373999999999796,6.468714385328573,-2.1889999999984866,80,"","OK"
1931,959,15.851999999998952,6.323669736245603,1.9590000000025611,81.6,"","OK"
1933,960,15.5470000000023,6.206752877730109,6.412000000000262,81.6,"","OK"
1935,961,30.747999999999593,6.4905808228719515,-4.335999999999331,80,"","OK"
1937,962,16.04200000000128,6.332294521442375,-0.3780000000006112,81.6,"","OK"
1940,963,15.575999999997293,6.213026113852395,4.0460000000020955,81.6,"","OK"
1941,964,15.176000000003114,6.126211981736426,8.869999999998981,81.6,"","OK"
1944,965,30.778999999998632,6.4170112328778135,-1.9089999999996508,80,"","OK"
1945,966,15.104999999999563,6.3218855308229776,2.986000000000786,81.6,"","OK"
1947,967,15.418000000001484,6.213142685146448,7.5679999999993015,81.6,"","OK"
1950,968,30.73199999999997,6.495571267324793,-3.1640000000006694,80,"","OK"
1952,969,15.854999999999563,6.348660563117021,0.9809999999997672,81.6,"","OK"
1953,970,15.298999999999069,6.2456817779222655,5.6820000000006985,81.6,"","OK"
1955,971,30.705999999998312,6.524451666802018,-5.0239999999976135,80,"","OK"
1958,972,15.983000000000175,6.367735937626881,-1.006999999997788,80,"","OK"
1959,973,15.911000000000058,6.225314941525197,3.0820000000021537,81.6,"","OK"
1961,974,15.99500000000262,6.086545257679709,7.086999999999534,81.6,"","OK"
1963,975,31.43499999999767,6.420823679074582,-4.347999999998137,80,"","OK"
1966,976,15.981999999999971,6.270647199132422,-0.32999999999810825,81.6,"","OK"
1967,977,15.902000000001863,6.134856749186529,3.768000000000029,81.6,"","OK"
1969,978,15.147000000000844,6.054740702362318,8.620999999999185,81.6,"","OK"
1972,979,31.799999999999272,6.413819408464628,-3.1790000000000873,80,"","OK"
1973,980,15.213999999999942,6.312080695435592,1.606999999999971,81.6,"","OK"
1975,981,15.992999999998574,6.168013151970956,5.614000000001397,81.6,"","OK"
1977,982,31.900000000001455,6.526262329972862,-6.286000000000058,80,"","OK"
1979,983,15.902999999998428,6.3744334343496565,-2.1889999999984866,81.6,"","OK"
1981,984,14.950000000000728,6.291656344702758,2.861000000000786,81.6,"","OK"
1983,985,15.17699999999968,6.199865323158855,7.684000000001106,81.6,"","OK"
1985,986,31.63300000000163,6.539436240461528,-3.949000000000524,80,"","OK"
1987,987,16.007999999997992,6.380221475432808,0.043000000001484295,81.6,"","OK"
1989,988,15.475000000002183,6.264270133218122,4.5679999999993015,81.6,"","OK"
1992,989,29.776999999998225,6.483815749891878,-5.208999999998923,80,"","OK"
1993,990,15.215000000000146,6.377639765523627,-0.4239999999990687,81.6,"","OK"
1995,991,14.919000000001688,6.296599780178295,4.656999999999243,81.6,"","OK"
1997,992,30.86199999999735,6.581937293916986,-6.204999999998108,80,"","OK"
1999,993,15.846000000001368,6.430191213047089,-2.050999999999476,81.6,"","OK"
2001,994,15.965000000000146,6.2804917622316365,1.9840000000003783,81.6,"","OK"
2003,995,15.258999999998196,6.184273527092272,6.725000000002183,81.6,"","OK"
2005,996,30.84900000000198,6.475818931649129,-4.123999999999796,80,"","OK"
2007,997,15.84400000000096,6.330830248420998,0.0319999999992433,81.6,"","OK"
2009,998,15.251000000000204,6.231965857894673,4.78099999999904,81.6,"","OK"
2012,999,30.435999999997875,6.494717991776123,-5.654999999998836,80,"","OK"
2013,1000,15.111000000000786,6.394360617290066,-0.7659999999996217,80,"","OK"
2015,1001,15.144000000000233,6.298213078709423,4.0900000000001455,81.6,"","OK"
2017,1002,15.174999999999272,6.206137261290129,8.915000000000873,81.6,"","OK"
2019,1003,30.931000000000495,6.501441182459527,-2.0159999999996217,80,"","OK"
2021,1004,16.07300000000032,6.340538608555787,1.9110000000000582,81.6,"","OK"
2023,1005,15.24199999999837,6.241629945521152,6.669000000001688,81.6,"","OK"
2025,1006,31.741000000001804,6.585340573926192,-5.072000000000116,80,"","OK"
2028,1007,15.917999999997846,6.42888178805594,-0.9899999999979627,80,"","OK"
2029,1008,15.636000000002241,6.299826676302303,3.3739999999997963,81.6,"","OK"
2031,1009,15.994999999998981,6.156400009033473,7.379000000000815,81.6,"","OK"
2034,1010,31.09700000000157,6.465187508468979,-3.7180000000007567,80,"","OK"
2035,1011,16.052999999999884,6.307800789189676,0.22899999999935972,81.6,"","OK"
2037,1012,15.869999999998981,6.171688239865385,4.359000000000378,81.6,"","OK"
2039,1013,15.986000000000786,6.036832724873749,8.372999999999593,81.6,"","OK"
2041,1014,31.974999999998545,6.407968179569049,-3.6019999999989523,80,"","OK"
2043,1015,15.430000000000291,6.293095168345965,0.9680000000007567,81.6,"","OK"
2045,1016,16.06999999999971,6.14540172032436,4.898000000001048,81.6,"","OK"
2047,1017,31.536000000000058,6.482314112804091,-6.6379999999990105,80,"","OK"
2049,1018,15.733000000000175,6.3438569807538245,-2.370999999999185,81.6,"","OK"
2051,1019,15.648000000001048,6.219365919456645,1.9809999999997672,81.6,"","OK"
2053,1020,15.583999999998923,6.106655549490672,6.397000000000844,81.6,"","OK"
2055,1021,30.726999999998952,6.395427077647439,-4.329999999998108,81.6,"","OK"
2057,1022,15.590000000000146,6.271337885294465,0.08000000000174623,81.6,"","OK"
2059,1023,15.11200000000099,6.184879267463499,4.968000000000757,81.6,"","OK"
2062,1024,30.933000000000902,6.4816368132470865,-5.9650000000001455,80,"","OK"
2063,1025,15.599999999998545,6.351534512419234,-1.5649999999986903,81.6,"","OK"
2065,1026,15.061000000001513,6.263251105392937,3.3739999999997963,81.6,"","OK"
2067,1027,15.234000000000378,6.169672911305855,8.139999999999418,81.6,"","OK"
2070,1028,30.78899999999703,6.458380854349054,-2.6489999999976135,80,"","OK"
2071,1029,15.213999999999942,6.353857050952241,2.1370000000024447,81.6,"","OK"
2073,1030,15.882000000001426,6.214115985267637,6.255000000001019,81.6,"","OK"
2075,1031,30.861000000000786,6.5045462361884585,-4.605999999999767,80,"","OK"
2077,1032,15.679000000000087,6.368074596426674,-0.2849999999998545,81.6,"","OK"
2079,1033,15.540000000000873,6.248819934149952,4.174999999999272,81.6,"","OK"
2081,1034,15.823999999996886,6.119268688265775,8.351000000002387,81.6,"","OK"
2083,1035,31.603000000002794,6.4620018952493385,-3.2520000000004075,80,"","OK"
2085,1036,16.20799999999872,6.295126776796335,0.5400000000008731,81.6,"","OK"
2087,1037,15.579000000001543,6.177993853246467,4.960999999999331,81.6,"","OK"
2090,1038,30.70799999999872,6.461119237418483,-5.746999999999389,80,"","OK"
2091,1039,15.224999999998545,6.355736785079919,-0.9719999999979336,81.6,"","OK"
2093,1040,15.891999999999825,6.215253236012435,3.136000000002241,81.6,"","OK"
2095,1041,15.931000000000495,6.081112408761627,7.205000000001746,81.6,"","OK"
2097,1042,31.941999999999098,6.447417883213969,-4.7369999999973516,81.6,"","OK"
2099,1043,15.96600000000035,6.296579265513074,-0.7029999999977008,81.6,"","OK"
2101,1044,15.8650000000016,6.161480561418407,3.4320000000006985,81.6,"","OK"
2103,1045,15.921999999998661,6.031263026329841,7.510000000002037,81.6,"","OK"
2105,1046,30.00800000000163,6.2798090871843275,-2.4979999999995925,81.6,"","OK"
2107,1047,15.260999999998603,6.183508519235394,2.2410000000018044,81.6,"","OK"
2109,1048,15.543000000001484,6.0756017367830895,6.69800000000032,81.6,"","OK"
2111,1049,31.747999999999593,6.430126628234121,-5.049999999999272,81.6,"","OK"
2113,1050,14.711999999999534,6.358743713969518,0.23800000000119326,81.6,"","OK"
2115,1051,16.17199999999866,6.200572231846507,4.066000000002532,80,"","OK"
2117,1052,16.096000000001368,6.057036467356014,7.970000000001164,80,"","OK"
2120,1053,31.559000000001106,6.400909188146333,-3.588999999999942,80,"","OK"
2121,1054,15.850999999998749,6.260164863887265,0.5600000000013097,80,"","OK"
2123,1055,15.384000000001834,6.157404559894196,5.175999999999476,80,"","OK"
2125,1056,16.019000000000233,6.021379274900795,9.156999999999243,81.6,"","OK"
2127,1057,31.12699999999677,6.3404805702192935,-1.9699999999975262,80,"","OK"
2129,1058,15.165000000000873,6.246388034580533,2.8650000000016007,80,"","OK"
2131,1059,15.393000000000029,6.1439262824192475,7.472000000001572,81.6,"","OK"
2134,1060,30.89300000000003,6.440743389768047,-3.4209999999984575,81.6,"","OK"
2136,1061,14.699000000000524,6.369509427907511,1.8800000000010186,81.6,"","OK"
2137,1062,14.93800000000192,6.287790088663171,6.941999999999098,81.6,"","OK"
2140,1063,31.455999999998312,6.6108032081216175,-4.513999999999214,80,"","OK"
2141,1064,15.402999999998428,6.484940507614114,0.08300000000235741,81.6,"","OK"
2143,1065,15.546000000002095,6.358006725888101,4.537000000000262,81.6,"","OK"
2146,1066,31.007999999997992,6.648631305519969,-6.47099999999773,80,"","OK"
2147,1067,14.838999999999942,6.555654348924975,-1.3099999999976717,81.6,"","OK"
2149,1068,15.668000000001484,6.416675952117071,3.022000000000844,81.6,"","OK"
2151,1069,15.28399999999965,6.310383705109776,7.738000000001193,81.6,"","OK"
2153,1070,31.28900000000067,6.621547223540457,-3.550999999999476,80,"","OK"
2155,1071,15.970000000001164,6.459575522069105,0.4789999999993597,81.6,"","OK"
2157,1072,15.930000000000291,6.310227051939768,4.548999999999069,81.6,"","OK"
2159,1073,15.386999999998807,6.204150361193608,9.162000000000262,81.6,"","OK"
2161,1074,31.115999999998166,6.511140963618892,-1.9539999999979045,81.6,"","OK"
2163,1075,14.97700000000259,6.41813215339255,3.0689999999995052,81.6,"","OK"
2165,1076,15.44800000000032,6.301498893805496,7.620999999999185,81.6,"","OK"
2167,1077,31.32999999999811,6.615780212942534,-3.708999999998923,80,"","OK"
2169,1078,15.313999999998487,6.49516894963372,0.9770000000025902,81.6,"","OK"
2171,1079,14.981000000003405,6.402908390281399,5.995999999999185,81.6,"","OK"
2173,1080,31.92199999999866,6.747851615888728,-5.925999999999476,80,"","OK"
2175,1081,15.927999999999884,6.58061088989569,-1.8539999999993597,81.6,"","OK"
2177,1082,16,6.419322709277209,2.1460000000006403,81.6,"","OK"
2179,1083,15.034999999999854,6.328427539947392,7.111000000000786,81.6,"","OK"
2182,1084,31.98700000000099,6.682088318700742,-4.876000000000204,80,"","OK"
2183,1085,15.146999999997206,6.56777029878212,-0.02299999999740976,81.6,"","OK"
2185,1086,15.213000000003376,6.456472155108027,4.763999999999214,81.6,"","OK"
2187,1087,30.78399999999965,6.726942645413753,-6.020000000000437,80,"","OK"
2189,1088,15.747999999999593,6.5722587300754185,-1.768000000000029,81.6,"","OK"
2191,1089,15.239999999997963,6.458992559445832,2.992000000002008,81.6,"","OK"
2193,1090,15.28399999999965,6.3500555244804895,7.708000000002357,81.6,"","OK"
2195,1091,31.21900000000096,6.6543645542005185,-3.510999999998603,80,"","OK"
2197,1092,16.153000000002066,6.478904269562857,0.3359999999993306,81.6,"","OK"
2199,1093,16.063999999998487,6.319972752715273,4.272000000000844,81.6,"","OK"
2201,1094,15.202000000001135,6.224849455670498,9.069999999999709,81.6,"","OK"
2203,1095,30.68000000000029,6.50329636469111,-1.610000000000582,80,"","OK"
2205,1096,14.950999999997293,6.412402841898085,3.4390000000021246,81.6,"","OK"
2207,1097,15.962999999999738,6.263940164279471,7.4760000000023865,81.6,"","OK"
2209,1098,31.022000000000844,6.561318904012056,-3.5459999999984575,80,"","OK"
2211,1099,15.246999999999389,6.448298972511341,1.2070000000021537,81.6,"","OK"
2213,1100,14.877000000000407,6.365467786729357,6.330000000001746,81.6,"","OK"
2215,1101,31.90400000000227,6.711626050058914,-5.574000000000524,80,"","OK"
2217,1102,15.935999999997875,6.546149421930365,-1.5099999999983993,80,"","OK"
2219,1103,15.989000000001397,6.38770258305963,2.5010000000002037,81.6,"","OK"
2221,1104,15.010999999998603,6.30028367161849,7.490000000001601,81.6,"","OK"
2223,1105,30.90400000000227,6.588015942142476,-3.4140000000006694,80,"","OK"
2225,1106,15.840000000000146,6.436264945758563,0.7459999999991851,80,"","OK"
2227,1107,15.934999999997672,6.288060886648798,4.811000000001513,81.6,"","OK"
2230,1108,30.902000000001863,6.5764320812333645,-6.091000000000349,80,"","OK"
2231,1109,15.579999999998108,6.4416550761563975,-1.6709999999984575,80,"","OK"
2233,1110,16.09400000000096,6.283176633896563,2.235000000000582,81.6,"","OK"
2235,1111,14.755000000001019,6.218290594277964,7.479999999999563,81.6,"","OK"
2238,1112,30.81499999999869,6.50558493213551,-3.334999999999127,80,"","OK"
2239,1113,15.287000000000262,6.3935483738770245,1.3780000000006112,81.6,"","OK"
2241,1114,15.653999999998632,6.265576600509796,5.724000000001979,81.6,"","OK"
2243,1115,31.403000000002066,6.586665562978062,-5.679000000000087,80,"","OK"
2245,1116,15.409999999999854,6.461873965291943,-1.0889999999999418,81.6,"","OK"
2247,1117,15.545999999998457,6.336381842461293,3.3650000000016007,81.6,"","OK"
2249,1118,15.309000000001106,6.233545477307393,8.056000000000495,81.6,"","OK"
2252,1119,31.458999999998923,6.560136384975614,-3.4029999999984284,80,"","OK"
2253,1120,15.582000000002154,6.426252860914504,1.014999999999418,81.6,"","OK"
2255,1121,15.93999999999869,6.2783620571074295,5.075000000000728,81.6,"","OK"
2258,1122,30.85099999999875,6.564151928538137,-5.775999999998021,80,"","OK"
2259,1123,15.032999999999447,6.464329933004538,-0.808999999997468,80,"","OK"
2261,1124,15.024000000001251,6.371309312191676,4.167000000001281,81.6,"","OK"
2263,1125,15.135000000002037,6.2771649801795695,9.031999999999243,81.6,"","OK"
2266,1126,32.00699999999779,6.6352796689182085,-2.974999999998545,80,"","OK"
2267,1127,14.8650000000016,6.541512189610721,2.1599999999998545,81.6,"","OK"
2269,1128,15.422999999998865,6.418730177760121,6.7370000000009895,81.6,"","OK"
2271,1129,31.827000000001135,6.7567470416501845,-5.0900000000001455,80,"","OK"
2273,1130,15.81499999999869,6.59601285154713,-0.9049999999988358,81.6,"","OK"
2276,1131,14.998999999999796,6.496324548325447,4.096000000001368,81.6,"","OK"
2277,1132,15.929000000000087,6.344741764055101,8.16700000000128,81.6,"","OK"
2280,1133,31.634000000001834,6.675320403801772,-3.467000000000553,80,"","OK"
2281,1134,15.79399999999805,6.5209878785642825,0.739000000001397,81.6,"","OK"
2283,1135,15.975000000002183,6.364988636153878,4.763999999999214,81.6,"","OK"
2286,1136,31.18000000000029,6.665926846394279,-6.416000000001077,80,"","OK"
2287,1137,15.117999999998574,6.554431418494725,-1.5339999999996508,81.6,"","OK"
2289,1138,16.09899999999834,6.388591954838908,2.367000000002008,81.6,"","OK"
2291,1139,15.498999999999796,6.270617457661489,6.868000000002212,81.6,"","OK"
2293,1140,31.171000000002095,6.576891366557777,-4.302999999999884,80,"","OK"
2295,1141,14.702000000001135,6.496960656147845,0.9949999999989814,81.6,"","OK"
2297,1142,14.817999999999302,6.414775615138648,6.17699999999968,81.6,"","OK"
2299,1143,31.1820000000007,6.712727139192526,-5.005000000001019,80,"","OK"
2301,1144,15.92899999999645,6.547619192993215,-0.933999999997468,80,"","OK"
2303,1145,15.230000000003201,6.4365179934309396,3.8359999999993306,81.6,"","OK"
2306,1146,30.568999999999505,6.694798118841475,-6.733000000000175,80,"","OK"
2307,1147,15.297999999998865,6.570248236413954,-2.0309999999990396,80,"","OK"
2309,1148,14.83299999999872,6.482545221638161,3.136000000002241,81.6,"","OK"
2311,1149,15.28900000000067,6.371823645285734,7.847000000001572,81.6,"","OK"
2314,1150,31.552999999999884,6.695647167455369,-3.705999999998312,80,"","OK"
2316,1151,15.247999999999593,6.574169219489434,1.0460000000020955,81.6,"","OK"
2317,1152,15.121000000002823,6.468221143271168,5.924999999999272,81.6,"","OK"
2320,1153,30.867999999998574,6.743207321816631,-4.9429999999993015,80,"","OK"
2321,1154,15.087999999999738,6.628756864203108,-0.030999999999039574,80,"","OK"
2323,1155,15.177999999999884,6.515834560190421,4.791000000001077,81.6,"","OK"
2325,1156,31.552999999999884,6.830657400178512,-6.761999999998807,80,"","OK"
2327,1157,15.988000000001193,6.654491312667281,-2.75,80,"","OK"
2329,1158,15.31199999999808,6.531585605625696,1.9380000000019209,81.6,"","OK"
2331,1159,15.223000000001775,6.421924005273979,6.7150000000001455,81.6,"","OK"
2333,1160,31.230999999999767,6.722491254944341,-4.515999999999622,80,"","OK"
2335,1161,16.0099999999984,6.5517105515104195,-0.5259999999980209,80,"","OK"
2337,1162,14.942000000002736,6.458353642040847,4.531999999999243,81.6,"","OK"
2339,1163,15.954999999998108,6.307519039413412,8.577000000001135,81.6,"","OK"
2341,1164,30.22899999999936,6.552611599450034,-1.6519999999982247,80,"","OK"
2343,1165,15.879000000000815,6.400635874484356,2.4690000000009604,81.6,"","OK"
2345,1166,15.031999999999243,6.311096132329132,7.437000000001717,81.6,"","OK"
2347,1167,31.546000000002095,6.638277624058692,-4.109000000000378,80,"","OK"
2349,1168,16.02100000000064,6.472072772554984,-0.13000000000101863,80,"","OK"
2351,1169,15.562999999998283,6.344880724270405,4.3070000000006985,81.6,"","OK"
2353,1170,15.312999999998283,6.241263179003612,8.994000000002416,81.6,"","OK"
2356,1171,31.509000000001834,6.570496730316001,-2.514999999999418,80,"","OK"
2357,1172,15.799999999999272,6.422340684671297,1.6850000000013097,81.6,"","OK"
2359,1173,15.294000000001688,6.315069391879235,6.390999999999622,81.6,"","OK"
2361,1174,31.433999999997468,6.635002554886625,-5.042999999997846,80,"","OK"
2363,1175,15.048000000002503,6.529814895206054,-0.09100000000034925,80,"","OK"
2365,1176,15.620999999999185,6.3953889642557264,4.288000000000466,81.6,"","OK"
2367,1177,15.349999999998545,6.286302153989834,8.93800000000192,81.6,"","OK"
2370,1178,31.842000000000553,6.633533269365504,-2.903999999998632,80,"","OK"
2371,1179,15.778000000002066,6.482812440030031,1.3179999999993015,81.6,"","OK"
2373,1180,14.88799999999901,6.397136662528216,6.430000000000291,81.6,"","OK"
2376,1181,32.23099999999977,6.761753121120188,-5.800999999999476,80,"","OK"
2377,1182,15.127000000000407,6.643706051050151,-0.9279999999998836,80,"","OK"
2379,1183,14.961999999999534,6.543349422859546,4.110000000000582,81.6,"","OK"
2381,1184,15.894000000000233,6.391015083930809,8.21600000000035,81.6,"","OK"
2384,1185,31.990999999998166,6.741014141185019,-3.774999999997817,80,"","OK"
2385,1186,15.846000000001368,6.57932575736087,0.3790000000008149,81.6,"","OK"
2387,1187,15.865999999998166,6.426492897525931,4.5130000000026484,81.6,"","OK"
2389,1188,15.628000000000611,6.298087091430522,8.885000000002037,81.6,"","OK"
2392,1189,31.937000000001717,6.650519148216222,-3.05199999999968,80,"","OK"
2393,1190,14.990999999998166,6.5479242014528225,1.9570000000021537,81.6,"","OK"
2395,1191,15.233000000000175,6.436616438862011,6.724000000001979,81.6,"","OK"
2397,1192,31.84700000000157,6.774765411433233,-5.1229999999995925,80,"","OK"
2399,1193,15.858000000000175,6.610217573218645,-0.9809999999997672,81.6,"","OK"
2401,1194,16.050999999999476,6.443891474892512,2.9680000000007567,81.6,"","OK"
2403,1195,15.954000000001543,6.2940232577116335,7.013999999999214,81.6,"","OK"
2405,1196,31.898999999997613,6.6443343041045075,-4.884999999998399,81.6,"","OK"
2408,1197,16.111000000000786,6.472125910097927,-0.9959999999991851,81.6,"","OK"
2409,1198,15.962999999999738,6.319930540716823,3.041000000001077,80,"","OK"
2411,1199,15.15899999999965,6.227497381922043,7.882000000001426,81.6,"","OK"
2414,1200,31.08100000000195,6.530841295552037,-3.199000000000524,81.6,"","OK"
2415,1201,15.308999999997468,6.415851214580193,1.4920000000020082,81.6,"","OK"
2417,1202,15.190000000002328,6.3154855136687855,6.30199999999968,81.6,"","OK"
2420,1203,30.6820000000007,6.58839266906453,-4.380000000001019,81.6,"","OK"
2421,1204,15.615999999998166,6.450618127248111,0.004000000000814907,81.6,"","OK"
2423,1205,15.401000000001659,6.334891994295001,4.602999999999156,80,"","OK"
2426,1206,41.85699999999997,7.305023744651561,-17.254000000000815,80,"","OK"
2427,1207,0.21799999999711872,8.084834760611018,2.5280000000020664,81.6,"","OK"
2429,1208,20.592000000000553,7.6165325880728645,1.9360000000015134,80,"","OK"
2431,1209,15.193999999999505,7.440874301318342,6.742000000002008,81.6,"","OK"
2433,1210,30.18500000000131,7.612382157486027,-3.4429999999993015,81.6,"","OK"
2435,1211,14.886999999998807,7.456170772643225,1.6700000000018917,81.6,"","OK"
2437,1212,15.693999999999505,7.259285099353055,5.9760000000023865,81.6,"","OK"
2440,1213,30.996000000002823,7.492829780643666,-5.020000000000437,80,"","OK"
2441,1214,15.842000000000553,7.284402919353402,-0.8620000000009895,81.6,"","OK"
2443,1215,15.912999999996828,7.084565236894013,3.225000000002183,81.6,"","OK"
2445,1216,15.2400000000016,6.939279909588038,7.985000000000582,81.6,"","OK"
2447,1217,30.47399999999834,7.160199915238682,-2.488999999997759,81.6,"","OK"
2449,1218,15.650000000001455,6.984562420536173,1.8610000000007858,81.6,"","OK"
2451,1219,15.547999999998865,6.826277269252733,6.313000000001921,81.6,"","OK"
2453,1220,31.06300000000192,7.091072439924558,-4.75,80,"","OK"
2455,1221,15.359000000000378,6.937942912429249,-0.10900000000037835,81.6,"","OK"
2457,1222,15.315999999998894,6.79707148040249,4.575000000000728,81.6,"","OK"
2460,1223,30.536000000000058,7.030754512877338,-5.960999999999331,80,"","OK"
2461,1224,15.870999999999185,6.849394855822555,-1.8319999999985157,81.6,"","OK"
2463,1225,15.901000000001659,6.677495177333542,2.2669999999998254,81.6,"","OK"
2465,1226,15.052999999999884,6.569339228750203,7.213999999999942,81.6,"","OK"
2468,1227,30.97099999999773,6.844443026953173,-3.756999999997788,80,"","OK"
2470,1228,15.244000000002416,6.713915337768449,0.9989999999997963,81.6,"","OK"
2471,1229,15.746999999999389,6.560108129157959,5.2520000000004075,81.6,"","OK"
2474,1230,31.272000000000844,6.854601371085639,-6.020000000000437,80,"","OK"
2475,1231,15.205999999998312,6.7258137853928925,-1.2259999999987485,81.6,"","OK"
2477,1232,15.555000000000291,6.583262923805819,3.2190000000009604,81.6,"","OK"
2479,1233,15.447000000000116,6.456371491067948,7.772000000000844,81.6,"","OK"
2481,1234,31.06499999999869,6.744410772876119,-3.2929999999978463,80,"","OK"
2483,1235,15.856999999999971,6.581822599571363,0.8500000000021828,81.6,"","OK"
2485,1236,15.238000000001193,6.468083687098078,5.6120000000009895,81.6,"","OK"
2487,1237,31.238000000001193,6.766203456654523,-5.626000000000204,80,"","OK"
2489,1238,15.562999999998283,6.620628240613723,-1.1889999999984866,80,"","OK"
2491,1239,15.604999999999563,6.481526475575392,3.20600000000195,81.6,"","OK"
2493,1240,15.423000000002503,6.362493570851774,7.782999999999447,81.6,"","OK"
2496,1241,30.4429999999993,6.617525222673494,-2.6599999999998545,80,"","OK"
2497,1242,15.21099999999933,6.503242396256443,2.129000000000815,81.6,"","OK"
2499,1243,15.845000000001164,6.356477246490343,6.283999999999651,81.6,"","OK"
2501,1244,32.41100000000006,6.7348849185847,-6.1270000000004075,80,"","OK"
2503,1245,15.230999999999767,6.612017111173171,-1.3580000000001746,80,"","OK"
2505,1246,15.27100000000064,6.494328541724808,3.370999999999185,81.6,"","OK"
2507,1247,15.565999999998894,6.365558007867076,7.805000000000291,81.6,"","OK"
2509,1248,31.506999999997788,6.686898132375245,-3.701999999997497,80,"","OK"
2511,1249,15.453000000001339,6.5531544991017086,0.8450000000011642,80,"","OK"
2513,1250,15.534999999999854,6.422644842907861,5.31000000000131,81.6,"","OK"
